Time,Velocity_J1,Velocity_J2,Velocity_J3,Velocity_J4,Velocity_J5,Velocity_J6
26.6,0.0414659872438352,0.0414659872438352,0.0414659872438352,0.0414659872438352,0.0414659872438352,0.0414659872438352
26.65,0.0414393015493,0.0414393015493,0.0414393015493,0.0414393015493,0.0414393015493,0.0414393015493
26.7,0.0414118067334196,0.0414118067334196,0.0414118067334196,0.0414118067334196,0.0414118067334196,0.0414118067334196
26.75,0.0413835038816421,0.0413835038816421,0.0413835038816421,0.0413835038816421,0.0413835038816421,0.0413835038816421
26.8,0.0413543941113158,0.0413543941113158,0.0413543941113158,0.0413543941113158,0.0413543941113158,0.0413543941113158
26.85,0.0413244785716446,0.0413244785716446,0.0413244785716446,0.0413244785716446,0.0413244785716446,0.0413244785716446
26.9,0.0412937584436427,0.0412937584436427,0.0412937584436427,0.0412937584436427,0.0412937584436427,0.0412937584436427
26.95,0.0412622349400881,0.0412622349400881,0.0412622349400881,0.0412622349400881,0.0412622349400881,0.0412622349400881
27,0.0412299093054748,0.0412299093054748,0.0412299093054748,0.0412299093054748,0.0412299093054748,0.0412299093054748
27.05,0.0411967828159636,0.0411967828159636,0.0411967828159636,0.0411967828159636,0.0411967828159636,0.0411967828159636
27.1,0.0411628567793314,0.0411628567793314,0.0411628567793314,0.0411628567793314,0.0411628567793314,0.0411628567793314
27.15,0.0411281325349202,0.0411281325349202,0.0411281325349202,0.0411281325349202,0.0411281325349202,0.0411281325349202
27.2,0.0410926114535836,0.0410926114535836,0.0410926114535836,0.0410926114535836,0.0410926114535836,0.0410926114535836
27.25,0.0410562949376332,0.0410562949376332,0.0410562949376332,0.0410562949376332,0.0410562949376332,0.0410562949376332
27.3,0.0410191844207827,0.0410191844207827,0.0410191844207827,0.0410191844207827,0.0410191844207827,0.0410191844207827
27.35,0.0409812813680919,0.0409812813680919,0.0409812813680919,0.0409812813680919,0.0409812813680919,0.0409812813680919
27.4,0.0409425872759083,0.0409425872759083,0.0409425872759083,0.0409425872759083,0.0409425872759083,0.0409425872759083
27.45,0.0409031036718085,0.0409031036718085,0.0409031036718085,0.0409031036718085,0.0409031036718085,0.0409031036718085
27.5,0.0408628321145375,0.0408628321145375,0.0408628321145375,0.0408628321145375,0.0408628321145375,0.0408628321145375
27.55,0.0408217741939475,0.0408217741939475,0.0408217741939475,0.0408217741939475,0.0408217741939475,0.0408217741939475
27.6,0.0407799315309349,0.0407799315309349,0.0407799315309349,0.0407799315309349,0.0407799315309349,0.0407799315309349
27.65,0.0407373057773764,0.0407373057773764,0.0407373057773764,0.0407373057773764,0.0407373057773764,0.0407373057773764
27.7,0.0406938986160637,0.0406938986160637,0.0406938986160637,0.0406938986160637,0.0406938986160637,0.0406938986160637
27.75,0.0406497117606372,0.0406497117606372,0.0406497117606372,0.0406497117606372,0.0406497117606372,0.0406497117606372
27.8,0.0406047469555184,0.0406047469555184,0.0406047469555184,0.0406047469555184,0.0406047469555184,0.0406047469555184
27.85,0.0405590059758407,0.0405590059758407,0.0405590059758407,0.0405590059758407,0.0405590059758407,0.0405590059758407
27.9,0.0405124906273797,0.0405124906273797,0.0405124906273797,0.0405124906273797,0.0405124906273797,0.0405124906273797
27.95,0.0404652027464817,0.0404652027464817,0.0404652027464817,0.0404652027464817,0.0404652027464817,0.0404652027464817
28,0.0404171441999913,0.0404171441999913,0.0404171441999913,0.0404171441999913,0.0404171441999913,0.0404171441999913
28.05,0.0403683168851775,0.0403683168851775,0.0403683168851775,0.0403683168851775,0.0403683168851775,0.0403683168851775
28.1,0.0403187227296593,0.0403187227296593,0.0403187227296593,0.0403187227296593,0.0403187227296593,0.0403187227296593
28.15,0.0402683636913289,0.0402683636913289,0.0402683636913289,0.0402683636913289,0.0402683636913289,0.0402683636913289
28.2,0.0402172417582749,0.0402172417582749,0.0402172417582749,0.0402172417582749,0.0402172417582749,0.0402172417582749
28.25,0.0401653589487037,0.0401653589487037,0.0401653589487037,0.0401653589487037,0.0401653589487037,0.0401653589487037
28.3,0.0401127173108599,0.0401127173108599,0.0401127173108599,0.0401127173108599,0.0401127173108599,0.0401127173108599
28.35,0.040059318922945,0.040059318922945,0.040059318922945,0.040059318922945,0.040059318922945,0.040059318922945
28.4,0.0400051658930361,0.0400051658930361,0.0400051658930361,0.0400051658930361,0.0400051658930361,0.0400051658930361
28.45,0.039950260359002,0.039950260359002,0.039950260359002,0.039950260359002,0.039950260359002,0.039950260359002
28.5,0.0398946044884193,0.0398946044884193,0.0398946044884193,0.0398946044884193,0.0398946044884193,0.0398946044884193
28.55,0.0398382004784863,0.0398382004784863,0.0398382004784863,0.0398382004784863,0.0398382004784863,0.0398382004784863
28.6,0.0397810505559369,0.0397810505559369,0.0397810505559369,0.0397810505559369,0.0397810505559369,0.0397810505559369
28.65,0.039723156976952,0.039723156976952,0.039723156976952,0.039723156976952,0.039723156976952,0.039723156976952
28.7,0.0396645220270711,0.0396645220270711,0.0396645220270711,0.0396645220270711,0.0396645220270711,0.0396645220270711
28.75,0.0396051480211016,0.0396051480211016,0.0396051480211016,0.0396051480211016,0.0396051480211016,0.0396051480211016
28.8,0.0395450373030276,0.0395450373030276,0.0395450373030276,0.0395450373030276,0.0395450373030276,0.0395450373030276
28.85,0.0394841922459173,0.0394841922459173,0.0394841922459173,0.0394841922459173,0.0394841922459173,0.0394841922459173
28.9,0.0394226152518294,0.0394226152518294,0.0394226152518294,0.0394226152518294,0.0394226152518294,0.0394226152518294
28.95,0.0393603087517181,0.0393603087517181,0.0393603087517181,0.0393603087517181,0.0393603087517181,0.0393603087517181
29,0.0392972752053375,0.0392972752053375,0.0392972752053375,0.0392972752053375,0.0392972752053375,0.0392972752053375
29.05,0.0392335171011439,0.0392335171011439,0.0392335171011439,0.0392335171011439,0.0392335171011439,0.0392335171011439
